level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	1	12	478	229	10	6	96.834930	or
5	1	3	1	1	13	491	226	52	9	90.147980	schedule?
2	1	4	0	0	0	157	250	545	82	-1	
3	1	4	1	0	0	157	250	545	82	-1	
4	1	4	1	1	0	157	250	545	11	-1	
5	1	4	1	1	1	157	250	4	8	96.866966	if
5	1	4	1	1	2	165	252	18	9	79.707657	you
5	1	4	1	1	3	187	250	24	9	79.707657	have
5	1	4	1	1	4	215	250	43	11	96.553154	anything
5	1	4	1	1	5	262	250	29	11	96.874771	rough
5	1	4	1	1	6	295	250	32	9	83.863098	before
5	1	4	1	1	7	331	250	21	9	94.046715	9:30
5	1	4	1	1	8	357	250	42	11	81.631111	monday,
5	1	4	1	1	9	403	250	18	9	71.641312	fee!
5	1	4	1	1	10	424	250	20	9	92.984146	free
5	1	4	1	1	11	447	250	10	9	91.278183	to
5	1	4	1	1	12	461	250	23	9	94.176140	send
5	1	4	1	1	13	489	250	5	8	56.857040	it
5	1	4	1	1	14	498	250	38	11	56.857040	through,
5	1	4	1	1	15	543	250	17	11	71.724174	just
5	1	4	1	1	16	564	252	12	7	78.939728	so
5	1	4	1	1	17	580	250	2	8	86.233551	I
5	1	4	1	1	18	586	252	18	7	91.563202	can
5	1	4	1	1	19	608	250	19	9	92.550003	sort
5	1	4	1	1	20	630	250	16	9	96.410400	out
5	1	4	1	1	21	650	250	23	9	93.860519	what
5	1	4	1	1	22	677	250	9	9	71.726868	to
5	1	4	1	1	23	690	250	12	9	71.726868	do
4	1	4	1	2	0	157	297	238	11	-1	
5	1	4	1	2	1	157	298	15	8	91.747620	not
5	1	4	1	2	2	176	300	5	6	96.518517	a
5	1	4	1	2	3	185	297	14	11	96.821320	big
5	1	4	1	2	4	204	297	21	9	95.037819	deal
5	1	4	1	2	5	229	297	28	9	86.635544	either
5	1	4	1	2	6	261	300	21	8	93.942200	vay,
5	1	4	1	2	7	286	298	18	10	76.963654	just
5	1	4	1	2	8	308	297	38	11	73.851028	thought
5	1	4	1	2	9	350	297	11	9	73.851028	I'd
5	1	4	1	2	10	365	297	30	9	94.474922	check
4	1	4	1	3	0	157	321	273	11	-1	
5	1	4	1	3	1	157	321	9	8	50.801292	ill
5	1	4	1	3	2	170	321	43	11	78.155319	probably
5	1	4	1	3	3	217	321	18	11	56.914734	just
5	1	4	1	3	4	239	321	23	11	56.914734	reply
5	1	4	1	3	5	267	321	31	9	92.741104	before
5	1	4	1	3	6	303	321	28	9	74.047943	12.00
5	1	4	1	3	7	335	321	16	9	62.578156	tke
5	1	4	1	3	8	355	323	18	9	96.656334	you
5	1	4	1	3	9	377	321	53	9	93.913368	mentioned
2	1	5	0	0	0	157	344	155	11	-1	
3	1	5	1	0	0	157	344	155	11	-1	
4	1	5	1	1	0	157	344	155	11	-1	
5	1	5	1	1	1	157	344	27	11	81.248627	might
5	1	5	1	1	2	188	344	12	9	96.940010	be
5	1	5	1	1	3	204	345	15	8	96.630684	out
5	1	5	1	1	4	223	344	9	9	96.089249	of
5	1	5	1	1	5	236	344	27	9	96.089249	touch
5	1	5	1	1	6	267	344	23	9	96.404968	after
5	1	5	1	1	7	293	344	19	9	82.028564	that
2	1	6	0	0	0	156	391	34	9	-1	
3	1	6	1	0	0	156	391	34	9	-1	
4	1	6	1	1	0	156	391	34	9	-1	
5	1	6	1	1	1	156	391	34	9	88.147896	thanks
2	1	7	0	0	0	156	415	55	9	-1	
3	1	7	1	0	0	156	415	55	9	-1	
4	1	7	1	1	0	156	415	55	9	-1	
5	1	7	1	1	1	156	415	55	9	70.251114	cchawakorn
2	1	8	0	0	0	156	462	583	11	-1	
3	1	8	1	0	0	156	462	583	11	-1	
4	1	8	1	1	0	156	462	583	11	-1	
5	1	8	1	1	1	156	462	15	9	84.034019	(On
5	1	8	1	1	2	176	462	11	9	83.717499	Fri,
5	1	8	1	1	3	196	463	11	8	83.968056	13
5	1	8	1	1	4	211	462	17	9	84.382217	Jun
5	1	8	1	1	5	233	463	25	8	76.871170	2025
5	1	8	1	1	6	262	463	9	8	88.543137	at
5	1	8	1	1	7	275	463	30	9	88.543137	17:22,
5	1	8	1	1	8	310	462	30	11	38.616348	Sylvia
5	1	8	1	1	9	344	462	20	9	86.801521	Hao
5	1	8	1	1	10	368	467	3	1	71.396294	-
5	1	8	1	1	11	375	462	26	9	63.195019	Areal
5	1	8	1	1	12	406	462	42	11	93.227905	Properly
5	1	8	1	1	13	452	462	48	9	84.014557	Havithorn
5	1	8	1	1	14	505	462	33	11	93.128502	(MPM)
5	1	8	1	1	15	542	462	72	9	18.335045	<MPIVi@email
5	1	8	1	1	16	619	463	57	10	40.517815	properlyime
5	1	8	1	1	17	680	465	28	6	85.165154	com>
5	1	8	1	1	18	712	463	27	8	86.537277	wrote:
2	1	9	0	0	0	215	496	495	81	-1	
3	1	9	1	0	0	215	472	495	105	-1	
4	1	9	1	1	0	215	496	495	81	-1	
5	1	9	1	1	1	215	496	495	81	91.763863	A/REAL
2	1	10	0	0	0	194	619	152	17	-1	
3	1	10	1	0	0	194	619	152	17	-1	
4	1	10	1	1	0	194	619	152	17	-1	
5	1	10	1	1	1	194	620	41	14	93.262794	Dear
5	1	10	1	1	2	242	619	104	17	92.666092	Chawakorn,
2	1	11	0	0	0	659	472	43	1	-1	
3	1	11	1	0	0	659	472	43	1	-1	
4	1	11	1	1	0	659	472	43	1	-1	
5	1	11	1	1	1	659	472	43	1	95.000000	 
2	1	12	0	0	0	193	662	841	36	-1	
3	1	12	1	0	0	193	662	841	36	-1	
4	1	12	1	1	0	193	662	841	18	-1	
5	1	12	1	1	1	193	663	6	13	91.242119	T
5	1	12	1	1	2	208	662	42	18	96.715782	hope
5	1	12	1	1	3	257	662	55	18	96.593979	you're
5	1	12	1	1	4	320	662	39	17	96.633209	well,
5	1	12	1	1	5	368	662	31	15	96.877312	and
5	1	12	1	1	6	407	662	51	15	96.565468	thank
5	1	12	1	1	7	466	666	30	14	96.565468	you
5	1	12	1	1	8	505	663	47	17	96.460487	again
5	1	12	1	1	9	560	662	24	15	96.967545	for
5	1	12	1	1	10	592	666	39	14	96.800926	your
5	1	12	1	1	11	639	662	86	15	96.084404	continued
5	1	12	1	1	12	733	663	112	17	96.584694	engagement
5	1	12	1	1	13	853	662	84	18	96.144516	regarding
5	1	12	1	1	14	945	662	29	15	96.866081	the
5	1	12	1	1	15	982	663	52	17	87.895088	repair
4	1	12	1	2	0	193	685	62	13	-1	
5	1	12	1	2	1	193	685	62	13	96.178856	matter.
2	1	13	0	0	0	193	727	890	61	-1	
3	1	13	1	0	0	193	727	890	61	-1	
4	1	13	1	1	0	194	727	889	18	-1	
5	1	13	1	1	1	194	727	80	18	96.507675	Following
5	1	13	1	1	2	284	728	103	14	96.827377	instructions
5	1	13	1	1	3	394	727	41	15	96.175819	from
5	1	13	1	1	4	443	727	28	15	96.856285	the
5	1	13	1	1	5	479	727	50	15	95.546646	rental
5	1	13	1	1	6	539	727	75	18	96.602547	provider,
5	1	13	1	1	7	623	731	24	11	96.008873	we
5	1	13	1	1	8	655	731	28	11	96.008873	are
5	1	13	1	1	9	691	731	35	11	96.302223	now
5	1	13	1	1	10	734	728	85	17	96.454735	arranging
5	1	13	1	1	11	827	728	17	14	96.454735	to
5	1	13	1	1	12	852	727	69	18	96.091057	proceed
5	1	13	1	1	13	930	727	36	15	96.255379	with
5	1	13	1	1	14	974	727	28	15	96.856880	the
5	1	13	1	1	15	1011	727	72	18	96.653519	required
4	1	13	1	2	0	193	749	853	18	-1	
5	1	13	1	2	1	193	750	61	17	96.839073	repairs
5	1	13	1	2	2	261	750	17	13	96.937553	to
5	1	13	1	2	3	286	749	28	14	93.268311	the
5	1	13	1	2	4	322	749	140	18	92.711266	water-damaged
5	1	13	1	2	5	470	749	33	14	95.639267	wall
5	1	13	1	2	6	512	749	31	14	96.986908	and
5	1	13	1	2	7	552	749	72	18	96.814476	flooring.
5	1	13	1	2	8	632	749	53	14	95.576309	These
5	1	13	1	2	9	693	749	52	14	96.928726	works
5	1	13	1	2	10	753	753	27	10	96.909958	are
5	1	13	1	2	11	789	753	88	14	96.381409	necessary
5	1	13	1	2	12	884	750	17	13	96.878044	to
5	1	13	1	2	13	910	750	67	17	96.833664	prevent
5	1	13	1	2	14	985	749	61	14	96.864159	further
4	1	13	1	3	0	193	770	260	18	-1	
5	1	13	1	3	1	193	770	113	15	96.499710	deterioration
5	1	13	1	3	2	315	770	18	15	96.546852	of
5	1	13	1	3	3	338	770	29	15	96.799438	the
5	1	13	1	3	4	375	771	78	17	96.774376	property.
2	1	14	0	0	0	192	814	897	61	-1	
3	1	14	1	0	0	192	814	897	61	-1	
4	1	14	1	1	0	192	814	897	18	-1	
5	1	14	1	1	1	192	815	19	13	96.603996	To
5	1	14	1	1	2	219	818	60	10	96.488678	ensure
5	1	14	1	1	3	287	814	52	14	96.697060	works
5	1	14	1	1	4	347	818	29	10	96.683212	can
5	1	14	1	1	5	385	818	96	10	95.886589	commence
5	1	14	1	1	6	489	814	66	14	96.774376	without
5	1	14	1	1	7	562	814	62	14	96.733459	further
5	1	14	1	1	8	631	814	51	18	96.312271	delay,
5	1	14	1	1	9	691	814	56	18	96.767120	please
5	1	14	1	1	10	755	815	59	17	96.571205	expect
5	1	14	1	1	11	821	818	9	10	96.987587	a
5	1	14	1	1	12	838	814	56	14	96.668320	formal
5	1	14	1	1	13	904	815	54	13	96.764488	Notice
5	1	14	1	1	14	966	814	17	14	96.944855	of
5	1	14	1	1	15	990	815	46	17	96.956238	Entry
5	1	14	1	1	16	1043	815	17	13	96.463745	to
5	1	14	1	1	17	1069	814	20	14	96.361145	be
4	1	14	1	2	0	193	835	885	18	-1	
5	1	14	1	2	1	193	835	55	15	96.792984	issued
5	1	14	1	2	2	256	839	20	11	96.836357	on
5	1	14	1	2	3	286	835	71	18	96.636795	Monday,
5	1	14	1	2	4	368	836	19	14	97.008789	16
5	1	14	1	2	5	395	836	41	14	96.853203	June
5	1	14	1	2	6	444	836	49	14	96.099960	2025.
5	1	14	1	2	7	501	835	37	15	96.280190	This
5	1	14	1	2	8	546	836	12	14	96.751244	is
5	1	14	1	2	9	567	836	13	13	96.980782	in
5	1	14	1	2	10	589	835	100	15	96.519524	accordance
5	1	14	1	2	11	697	835	36	15	96.886314	with
5	1	14	1	2	12	741	835	28	15	96.594986	the
5	1	14	1	2	13	778	835	95	15	96.642632	Residential
5	1	14	1	2	14	881	836	87	14	96.670624	Tenancies
5	1	14	1	2	15	975	836	29	14	96.812950	Act
5	1	14	1	2	16	1011	835	31	15	96.889641	and
5	1	14	1	2	17	1051	835	27	14	96.408890	will
4	1	14	1	3	0	193	857	758	18	-1	
5	1	14	1	3	1	193	857	66	14	96.399239	confirm
5	1	14	1	3	2	267	857	28	14	96.857124	the
5	1	14	1	3	3	303	858	46	17	96.753136	entry
5	1	14	1	3	4	357	857	39	14	96.263863	date
5	1	14	1	3	5	403	857	31	14	96.918304	and
5	1	14	1	3	6	442	858	40	13	96.671844	time
5	1	14	1	3	7	489	857	24	14	96.671844	for
5	1	14	1	3	8	520	857	29	14	96.609558	the
5	1	14	1	3	9	557	857	66	14	93.297630	Owners
5	1	14	1	3	10	631	857	118	18	90.974998	Corporation’s
5	1	14	1	3	11	757	858	100	13	96.509682	contractors
5	1	14	1	3	12	864	858	17	13	97.014328	to
5	1	14	1	3	13	889	857	62	14	96.801025	attend.
2	1	15	0	0	0	192	900	881	105	-1	
3	1	15	1	0	0	192	900	881	105	-1	
4	1	15	1	1	0	192	900	859	18	-1	
5	1	15	1	1	1	192	901	21	14	96.759468	As
5	1	15	1	1	2	221	900	91	18	96.474174	previously
5	1	15	1	1	3	320	900	73	17	96.393959	advised,
5	1	15	1	1	4	401	900	29	15	96.329460	the
5	1	15	1	1	5	438	901	51	17	96.922401	repair
5	1	15	1	1	6	497	904	67	14	96.817795	process
5	1	15	1	1	7	572	901	13	14	96.407257	is
5	1	15	1	1	8	592	900	88	15	96.343796	estimated
5	1	15	1	1	9	688	901	17	14	96.976585	to
5	1	15	1	1	10	712	900	38	15	96.835327	take
5	1	15	1	1	11	758	900	128	18	96.395767	approximately
5	1	15	1	1	12	894	901	44	13	95.564789	7-12
5	1	15	1	1	13	946	900	46	18	96.726746	days.
5	1	15	1	1	14	1001	900	13	14	97.002289	If
5	1	15	1	1	15	1021	904	30	14	97.002289	you
4	1	15	1	2	0	193	922	880	18	-1	
5	1	15	1	2	1	193	922	42	14	95.843063	have
5	1	15	1	2	2	242	926	32	14	95.843063	any
5	1	15	1	2	3	282	922	81	18	96.461952	preferred
5	1	15	1	2	4	371	923	49	13	95.963455	times
5	1	15	1	2	5	428	926	17	10	96.984612	or
5	1	15	1	2	6	453	922	65	18	96.559349	specific
5	1	15	1	2	7	526	922	94	18	96.462807	availability
5	1	15	1	2	8	628	922	24	14	96.333626	for
5	1	15	1	2	9	659	922	28	14	96.503983	the
5	1	15	1	2	10	695	922	46	14	96.757256	week
5	1	15	1	2	11	748	922	59	17	96.516037	ahead,
5	1	15	1	2	12	817	922	56	18	96.888184	please
5	1	15	1	2	13	880	922	31	14	97.002777	feel
5	1	15	1	2	14	919	922	34	14	96.640923	free
5	1	15	1	2	15	961	923	17	13	96.718239	to
5	1	15	1	2	16	986	922	48	14	96.852364	share
5	1	15	1	2	17	1041	922	32	14	95.414398	this
4	1	15	1	3	0	193	944	867	17	-1	
5	1	15	1	3	1	193	944	20	17	96.771927	by
5	1	15	1	3	2	223	944	50	14	96.558563	12:00
5	1	15	1	3	3	282	944	22	14	96.566849	PM
5	1	15	1	3	4	315	944	71	17	96.364845	Monday,
5	1	15	1	3	5	397	944	19	14	96.711960	16
5	1	15	1	3	6	424	944	46	17	96.724762	June,
5	1	15	1	3	7	479	944	31	14	96.500114	and
5	1	15	1	3	8	519	944	37	14	80.169312	we'll
5	1	15	1	3	9	565	944	21	14	96.470779	do
5	1	15	1	3	10	593	947	30	11	96.845360	our
5	1	15	1	3	11	631	944	37	14	96.845360	best
5	1	15	1	3	12	675	945	16	13	96.170380	to
5	1	15	1	3	13	699	944	94	14	96.170380	coordinate
5	1	15	1	3	14	801	944	104	17	96.664345	accordingly.
5	1	15	1	3	15	916	944	79	17	96.488548	However,
5	1	15	1	3	16	1005	944	55	17	96.888649	please
4	1	15	1	4	0	193	965	837	18	-1	
5	1	15	1	4	1	193	966	39	13	96.737823	note
5	1	15	1	4	2	239	965	36	14	96.845909	that
5	1	15	1	4	3	282	969	58	10	96.700539	access
5	1	15	1	4	4	348	966	44	13	96.314209	must
5	1	15	1	4	5	400	965	20	14	96.889114	be
5	1	15	1	4	6	428	965	76	18	96.252533	provided
5	1	15	1	4	7	512	966	17	13	96.828857	to
5	1	15	1	4	8	537	966	68	17	96.381569	prevent
5	1	15	1	4	9	612	965	62	14	96.344330	further
5	1	15	1	4	10	681	965	71	18	96.782997	damage
5	1	15	1	4	11	760	965	31	14	96.262154	and
5	1	15	1	4	12	799	965	64	18	96.573936	comply
5	1	15	1	4	13	871	965	35	14	96.567070	with
5	1	15	1	4	14	916	966	114	13	96.365906	maintenance
4	1	15	1	5	0	193	987	101	18	-1	
5	1	15	1	5	1	193	987	101	18	95.649719	obligations.
2	1	16	0	0	0	192	1030	878	57	-1	
3	1	16	1	0	0	192	1030	878	57	-1	
4	1	16	1	1	0	193	1030	877	18	-1	
5	1	16	1	1	1	193	1031	17	13	96.873260	In
5	1	16	1	1	2	218	1031	51	13	96.728729	terms
5	1	16	1	1	3	277	1030	17	14	96.543228	of
5	1	16	1	1	4	301	1031	35	13	96.222443	rent
5	1	16	1	1	5	344	1031	129	17	96.695938	compensation,
5	1	16	1	1	6	482	1034	9	10	96.779106	a
5	1	16	1	1	7	500	1031	35	13	96.633354	rent
5	1	16	1	1	8	543	1030	50	14	96.446442	credit
5	1	16	1	1	9	600	1030	18	14	96.752754	of
5	1	16	1	1	10	624	1030	44	17	95.707764	$800
5	1	16	1	1	11	676	1030	27	14	96.829910	will
5	1	16	1	1	12	712	1030	20	14	97.020538	be
5	1	16	1	1	13	740	1030	63	18	96.354141	applied
5	1	16	1	1	14	811	1030	32	14	96.801811	and
5	1	16	1	1	15	852	1030	76	14	96.250298	reflected
5	1	16	1	1	16	937	1034	20	10	96.616028	on
5	1	16	1	1	17	965	1034	40	14	96.951851	your
5	1	16	1	1	18	1013	1030	57	18	96.499428	ledger.
4	1	16	1	2	0	192	1052	878	17	-1	
5	1	16	1	2	1	192	1052	36	14	96.704445	This
5	1	16	1	2	2	236	1052	41	14	96.670372	offer
5	1	16	1	2	3	285	1052	30	14	96.958183	has
5	1	16	1	2	4	323	1052	41	14	96.626122	been
5	1	16	1	2	5	373	1052	88	14	96.245422	confirmed
5	1	16	1	2	6	470	1052	20	17	96.641853	by
5	1	16	1	2	7	497	1052	28	14	96.641853	the
5	1	16	1	2	8	533	1052	50	14	96.695961	rental
5	1	16	1	2	9	593	1052	73	17	96.695961	provider
5	1	16	1	2	10	673	1055	19	11	96.492584	as
5	1	16	1	2	11	700	1052	42	17	96.428566	final,
5	1	16	1	2	12	751	1052	36	14	96.627296	with
5	1	16	1	2	13	796	1055	20	11	96.777878	no
5	1	16	1	2	14	824	1052	62	14	96.623085	further
5	1	16	1	2	15	893	1052	123	17	95.869492	compensation
5	1	16	1	2	16	1025	1053	17	13	96.643280	to
5	1	16	1	2	17	1050	1052	20	14	96.760483	be
4	1	16	1	3	0	193	1073	101	14	-1	
5	1	16	1	3	1	193	1073	101	14	96.179787	considered.
2	1	17	0	0	0	193	1117	896	39	-1	
3	1	17	1	0	0	193	1117	896	39	-1	
4	1	17	1	1	0	193	1117	896	17	-1	
5	1	17	1	1	1	193	1117	14	14	96.197456	If
5	1	17	1	1	2	213	1120	31	14	96.943840	you
5	1	17	1	1	3	252	1117	31	14	96.846161	feel
5	1	17	1	1	4	291	1117	28	14	96.631218	the
5	1	17	1	1	5	327	1118	64	13	96.479614	current
5	1	17	1	1	6	398	1118	70	16	96.502327	tenancy
5	1	17	1	1	7	477	1120	20	11	96.515587	no
5	1	17	1	1	8	506	1117	55	17	96.720825	longer
5	1	17	1	1	9	569	1117	40	14	96.930305	suits
5	1	17	1	1	10	617	1120	40	14	96.409378	your
5	1	17	1	1	11	664	1117	132	17	96.641121	circumstances,
5	1	17	1	1	12	805	1117	28	14	96.765724	the
5	1	17	1	1	13	841	1120	55	11	96.837204	owner
5	1	17	1	1	14	903	1117	12	14	96.718468	is
5	1	17	1	1	15	923	1120	42	14	96.782219	open
5	1	17	1	1	16	973	1118	17	13	96.568047	to
5	1	17	1	1	17	998	1117	91	17	96.611649	discussing
4	1	17	1	2	0	193	1138	761	18	-1	
5	1	17	1	2	1	193	1142	8	10	95.324547	a
5	1	17	1	2	2	211	1138	60	14	96.514778	mutual
5	1	17	1	2	3	280	1138	45	14	96.514778	lease
5	1	17	1	2	4	332	1139	109	16	96.465179	termination,
5	1	17	1	2	5	450	1138	66	14	96.786720	without
5	1	17	1	2	6	524	1138	69	18	96.951736	penalty,
5	1	17	1	2	7	602	1138	57	14	96.577187	should
5	1	17	1	2	8	667	1142	31	14	96.608658	you
5	1	17	1	2	9	707	1138	38	14	96.358986	wish
5	1	17	1	2	10	753	1139	17	13	96.929001	to
5	1	17	1	2	11	778	1138	65	18	96.567245	explore
5	1	17	1	2	12	851	1138	36	14	96.987862	that
5	1	17	1	2	13	894	1139	60	17	96.799751	option.
2	1	18	0	0	0	192	1182	888	39	-1	
3	1	18	1	0	0	192	1182	888	39	-1	
4	1	18	1	1	0	194	1182	886	17	-1	
5	1	18	1	1	1	194	1182	55	14	96.295807	Please
5	1	18	1	1	2	257	1182	44	14	90.447609	don’t
5	1	18	1	1	3	310	1182	70	14	96.510887	hesitate
5	1	18	1	1	4	387	1183	17	13	96.544441	to
5	1	18	1	1	5	412	1182	47	14	96.544441	reach
5	1	18	1	1	6	468	1183	28	13	96.224556	out
5	1	18	1	1	7	504	1182	36	14	95.957520	with
5	1	18	1	1	8	548	1185	31	14	96.607292	any
5	1	18	1	1	9	587	1182	62	14	96.005447	further
5	1	18	1	1	10	656	1182	85	17	96.005447	questions
5	1	18	1	1	11	749	1185	18	11	96.071564	or
5	1	18	1	1	12	774	1185	79	11	93.291130	concerns
5	1	18	1	1	13	861	1189	15	2	92.707092	—
5	1	18	1	1	14	885	1185	24	11	96.917511	we
5	1	18	1	1	15	918	1182	59	14	96.237999	remain
5	1	18	1	1	16	986	1182	94	14	96.237999	committed
4	1	18	1	2	0	192	1203	274	18	-1	
5	1	18	1	2	1	192	1204	17	13	95.955307	to
5	1	18	1	2	2	217	1207	9	10	94.389091	a
5	1	18	1	2	3	234	1203	55	18	94.389091	timely
5	1	18	1	2	4	296	1203	32	14	96.670837	and
5	1	18	1	2	5	336	1203	29	14	96.670837	fair
5	1	18	1	2	6	373	1203	93	14	96.664070	resolution.
2	1	19	0	0	0	193	1246	134	54	-1	
3	1	19	1	0	0	193	1246	134	54	-1	
4	1	19	1	1	0	193	1246	132	18	-1	
5	1	19	1	1	1	193	1247	51	14	96.818718	Warm
5	1	19	1	1	2	253	1246	72	18	96.606247	regards,
4	1	19	1	2	0	201	1276	126	24	-1	
5	1	19	1	2	1	201	1276	71	24	96.759987	Sylvia
5	1	19	1	2	2	282	1276	45	19	96.347801	Hao
2	1	20	0	0	0	202	1304	185	17	-1	
3	1	20	1	0	0	202	1304	185	17	-1	
4	1	20	1	1	0	202	1304	185	17	-1	
5	1	20	1	1	1	202	1304	105	17	96.892563	Relationship
5	1	20	1	1	2	314	1304	73	17	96.821541	Manager
2	1	21	0	0	0	201	1346	424	57	-1	
3	1	21	1	0	0	201	1346	424	57	-1	
4	1	21	1	1	0	202	1346	135	13	-1	
5	1	21	1	1	1	202	1346	68	13	43.800335	M0420
5	1	21	1	1	2	276	1347	28	12	93.789215	675
5	1	21	1	1	3	311	1347	26	12	94.950294	561
4	1	21	1	2	0	202	1367	137	13	-1	
5	1	21	1	2	1	202	1367	9	13	92.835327	P
5	1	21	1	2	2	233	1367	19	13	84.610077	03
5	1	21	1	2	3	257	1367	40	13	84.610077	9818
5	1	21	1	2	4	302	1367	37	13	96.566795	8991
4	1	21	1	3	0	201	1387	424	16	-1	
5	1	21	1	3	1	201	1387	11	13	63.239666	A
5	1	21	1	3	2	234	1388	19	12	63.239666	33
5	1	21	1	3	3	259	1387	99	13	96.194000	Camberwell
5	1	21	1	3	4	366	1387	47	16	96.559807	Road,
5	1	21	1	3	5	421	1387	80	13	96.526611	Hawthorn
5	1	21	1	3	6	509	1387	36	13	96.877533	East
5	1	21	1	3	7	551	1387	28	13	95.532967	VIC
5	1	21	1	3	8	586	1388	39	12	95.532967	3123
2	1	22	0	0	0	192	1411	670	2	-1	
3	1	22	1	0	0	192	1411	670	2	-1	
4	1	22	1	1	0	192	1411	670	2	-1	
5	1	22	1	1	1	192	1411	670	2	95.000000	 
2	1	23	0	0	0	193	1492	789	82	-1	
3	1	23	1	0	0	193	1492	789	82	-1	
4	1	23	1	1	0	193	1492	574	18	-1	
5	1	23	1	1	1	193	1493	23	14	95.604691	On
5	1	23	1	1	2	227	1492	104	17	95.604691	13/06/2025
5	1	23	1	1	3	341	1493	50	14	95.816742	10:11
5	1	23	1	1	4	399	1493	32	16	93.240906	AM,
5	1	23	1	1	5	441	1492	261	18	91.730721	MPM@email.propertyme.com
5	1	23	1	1	6	711	1493	56	14	96.479973	wrote:
4	1	23	1	2	0	202	1535	780	18	-1	
5	1	23	1	2	1	202	1536	22	14	95.804153	On
5	1	23	1	2	2	235	1535	104	17	95.804153	13/06/2025
5	1	23	1	2	3	348	1536	40	14	95.864182	6:19
5	1	23	1	2	4	396	1536	31	16	93.275764	AM,
5	1	23	1	2	5	437	1535	98	15	92.199272	Chawakorn
5	1	23	1	2	6	545	1535	101	15	91.734749	Kamnuansil
5	1	23	1	2	7	656	1535	261	18	90.852776	<ck.chawakorn@gmail.com>
5	1	23	1	2	8	927	1537	55	13	96.462387	wrote:
4	1	23	1	3	0	259	1557	106	17	-1	
5	1	23	1	3	1	259	1558	41	13	96.480148	Dear
5	1	23	1	3	2	307	1557	58	17	96.836479	Sylvia,
2	1	24	0	0	0	257	1591	831	39	-1	
3	1	24	1	0	0	257	1591	831	39	-1	
4	1	24	1	1	0	258	1591	830	17	-1	
